PhraseId	SentenceId	Phrase	Sentiment
70404	3589	A lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .	4
68851	3497	to have you leaving the theater with a smile on your face	4
66744	3387	Driven by a fantastic dual performance from Ian Holm	4
80510	4146	constantly defies expectation	4
112107	5951	is funny , smart , visually inventive , and most	4
50429	2479	subtle and richly internalized performance	4
151228	8245	While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .	4
148266	8069	The AAA of action , XXX is a blast of adrenalin , rated EEE for excitement .	4
46416	2257	one of the best gay love stories	4
53127	2635	unexpectedly sweet story	4
72961	3726	is blazingly alive and admirable on many levels .	4
84095	4344	Straightforward and old-fashioned in the best possible senses of both those words	4
47569	2319	, Secret Ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .	4
150532	8203	Together -LRB- Time Out and Human Resources -RRB- establish Mr. Cantet as France 's foremost cinematic poet of the workplace	4
77926	4010	Elegant and eloquent -LRB- meditation -RRB- on death and that most elusive of passions , love .	4
28167	1294	it plays like a powerful 1957 drama we 've somehow never seen before	4
31186	1456	in this fascinating portrait of a modern Lothario	4
95941	5013	a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score	4
92303	4804	very well done	4
139407	7559	The movie is gorgeously made	4
32049	1500	a heartwarming , nonjudgmental kind	4
46637	2270	A fascinating case study of flower-power liberation -- and the price that was paid for it .	4
77216	3972	Love ''	4
107985	5713	unusual , food-for-thought cinema that 's as entertaining as it is instructive	4
33566	1574	an intelligent screenplay and	4
28061	1289	's pretty enjoyable	4
79382	4089	make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal	4
50221	2469	Peter Jackson and company once again dazzle and delight us	4
100409	5268	spins the multiple stories in a vibrant and intoxicating fashion	4
52409	2592	laughed that hard	4
114438	6086	with hearts of gold	4
107075	5656	Part of the film 's cheeky charm comes from its vintage schmaltz .	4
143249	7776	poignant and uplifting story	4
97932	5128	is extremely funny ,	4
120420	6439	excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries	4
114970	6122	with the fast , funny , and even touching story	4
109663	5810	swept away by the sheer beauty of his images	4
19531	857	A cleverly	4
76807	3949	very compelling ,	4
58901	2971	surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving	4
10016	421	put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today	4
59355	2993	giving it a strong thumbs up	4
77864	4004	Delight your senses and	4
75567	3874	become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking	4
120337	6433	Not only does Spider-Man deliver , but I suspect it might deliver again and again .	4
100736	5291	with witty dialogue and inventive moments	4
14324	617	put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D	4
61987	3135	's hard to resist his enthusiasm	4
76504	3932	a gorgeous film -	4
106794	5641	borrows a bit from the classics `` Wait Until Dark '' and `` Extremities '' ... But in terms of its style , the movie is in a class by itself	4
101595	5346	powerful and astonishingly vivid	4
130413	7026	a technically superb film ,	4
39491	1886	Texan director George Ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .	4
119606	6394	it is clearly a good thing .	4
20996	939	is a very good viewing alternative for young women	4
21354	955	enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games	4
112118	5952	filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism	4
127712	6869	is not only the best date movie of the year	4
138266	7483	but thoroughly satisfying entertainment	4
26680	1224	An energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching -LRB- or turntablism -RRB- in particular .	4
57867	2916	a wonderfully warm human drama that remains vividly in memory long	4
53369	2648	it is welcome to see a Chinese film depict a homosexual relationship in a mature and frank fashion	4
89840	4675	this beautifully	4
61539	3110	awe-inspiring	4
100038	5249	with dramatic punch , a haunting ode to humanity	4
154555	8450	This method almost never fails him , and it works superbly here .	4
50563	2487	hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare	4
62037	3137	It 's sweet and fluffy at the time	4
49057	2395	Dench who really steals the show	4
80817	4164	A passionately inquisitive film determined to uncover the truth and hopefully inspire action .	4
111037	5884	`` Far From Heaven '' is a masterpiece .	4
46264	2251	as hilariously raunchy as South Park	4
87837	4563	There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but `` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases	4
49758	2441	If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .	4
128849	6931	A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium	4
117518	6271	made Allen 's romantic comedies so pertinent and enduring	4
111041	5884	is a masterpiece	4
21156	947	This is a very funny , heartwarming film .	4
70411	3589	undeniable energy	4
100345	5265	Mostly honest , this somber picture reveals itself slowly , intelligently , artfully .	4
60874	3073	A refreshing change from the usual whoopee-cushion effort aimed at the youth market .	4
70285	3579	leave you wanting more ,	4
70651	3602	awe and affection -- and	4
82153	4239	The performances are amiable and committed	4
139337	7555	The film fearlessly gets under the skin of the people involved ... This makes it not only a detailed historical document , but an engaging and moving portrait of a subculture	4
147754	8039	that most frightening of all movies --	4
15472	663	to a spectacular completion one	4
88428	4595	Thought-provoking and stylish	4
66302	3363	in a fairly irresistible package full of privileged moments and memorable performances	4
109655	5810	it 's almost impossible not to be swept away by the sheer beauty of his images .	4
27662	1270	Rock solid family fun out of the gates ,	4
53275	2644	strikes a very resonant chord	4
142765	7748	remember the last time I saw an audience laugh so much during a movie	4
85558	4424	one terrific story	4
2113	81	pretty	4
120089	6423	race and culture forcefully told , with superb performances throughout	4
147434	8022	a beautiful , aching sadness to it all	4
41993	2021	build a feel-good fantasy	4
81628	4211	timeless and universal tale	4
21768	972	equally impressive degree	4
81755	4217	a warm and charming package	4
39145	1867	crucial to the genre and another first-rate performance	4
127407	6852	moving and revelatory	4
64380	3259	encourages you to accept it as life and go with its flow	4
15229	654	why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear	4
80176	4131	Is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .	4
112720	5986	A funny and touching film that is gorgeously acted by a British cast to rival Gosford Park 's .	4
128198	6898	most important and exhilarating	4
25366	1159	, Sex with Strangers is a success .	4
105053	5550	The enjoyable Undercover Brother , a zany mix of Saturday Night Live-style parody , '70s Blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .	4
12379	530	a powerful sequel	4
118269	6319	a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality	4
46417	2257	of the best gay love stories	4
143239	7776	A breathtaking adventure for all ages , Spirit	4
16626	717	Poetry in motion	4
146792	7986	what 's best about Drumline is its energy	4
76995	3960	it 's unburdened by pretensions to great artistic significance	4
68375	3470	The genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .	4
52370	2589	childhood imagination	4
88502	4599	A lovely film ...	4
69494	3532	the wit , humor and snappy dialogue	4
138745	7518	transfixes the audience .	4
140354	7617	It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .	4
34284	1610	, who approaches his difficult , endless work with remarkable serenity and discipline .	4
91682	4770	pure entertainment	4
92063	4792	been an exhilarating exploration of an odd love triangle	4
133443	7201	Parker should be commended for taking a fresh approach to familiar material	4
35846	1691	more complex and honest	4
75256	3861	A comedy that is warm , inviting , and surprising .	4
103946	5482	An enthralling aesthetic experience ,	4
13781	594	stunning	4
63115	3192	Skins has a desolate air , but Eyre , a Native American raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor	4
9318	388	most multilayered and sympathetic female characters	4
92036	4789	An impressive hybrid .	4
96856	5062	a performance that is masterly	4
107027	5652	the best Korean film of 2002	4
29188	1351	smart , savvy , compelling	4
94508	4933	Beautifully reclaiming the story of Carmen	4
33014	1547	often-hilarious	4
141093	7653	playful and haunting	4
95963	5013	are having so much fun	4
43446	2100	beauty , grace and	4
151896	8288	Renner carries much of the film with a creepy and dead-on performance .	4
87577	4546	is simply a well-made and satisfying thriller	4
64287	3255	For those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half .	4
67295	3415	Conrad L. Hall 's cinematography will likely be nominated for an Oscar next year	4
70817	3610	will absolutely crack you up with her crass , then gasp for gas , verbal deportment	4
80473	4145	true love	4
3345	125	beautiful	4
143252	7776	a stunning fusion of music and images	4
94605	4938	Insanely hilarious !	4
15207	654	be captivated , as I was , by its moods , and by its subtly transformed star , and still wonder why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear	4
57657	2907	Over the years , Hollywood has crafted a solid formula for successful animated movies , and Ice Age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor .	4
146035	7942	With Dirty Deeds , David Caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .	4
108700	5754	... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings .	4
31770	1489	It 's all about Anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect .	4
142447	7728	retains an extraordinary faith in the ability of images to communicate the truth of the world around him	4
139061	7538	featuring an Oscar-worthy performance by Julianne Moore .	4
126599	6806	Storytelling is far more appealing	4
133590	7207	covers this territory with wit and originality , suggesting that with his fourth feature --	4
155595	8516	creates a stunning , Taxi Driver-esque portrayal of a man teetering on the edge of sanity .	4
38116	1813	Like Shrek , Spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .	4
116786	6228	fantastic moments and scenes	4
115399	6149	is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times	4
107007	5650	The entire cast is first-rate , especially Sorvino .	4
88801	4612	mesmerizing one	4
127849	6876	is a tale worth catching	4
79010	4065	`` Spider-Man '' certainly delivers the goods	4
117728	6285	The Trials of Henry Kissinger is a remarkable piece of filmmaking ... because you get it .	4
75018	3847	adorns his family-film plot with an elegance and maturity	4
40099	1920	true-blue delight .	4
89013	4626	a genuine love story	4
62338	3151	Exciting documentary .	4
124769	6705	perfectly executed and wonderfully sympathetic characters ,	4
64480	3264	The charm of the first movie is still there	4
139251	7548	powerful and universal	4
3249	121	hopefully , sets the tone for a summer of good stuff	4
91191	4744	This gorgeous epic	4
28662	1327	At its best , this is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture .	4
63238	3198	jaw-droppingly beautiful work	4
57232	2883	An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation	4
67306	3415	nominated for an Oscar	4
136250	7366	, Martin Scorcese 's Gangs of New York still emerges as his most vital work since GoodFellas .	4
99246	5205	Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .	4
15469	663	Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	4
57857	2915	the chief reasons Brown Sugar is such a sweet and sexy film	4
140360	7617	energy , intelligence and verve ,	4
108517	5743	`` The best Disney movie	4
36153	1707	well-conceived	4
50000	2454	gives a superb performance full of deep feeling	4
67622	3433	... very funny , very enjoyable ...	4
46373	2255	is surprisingly brilliant	4
13008	560	in luminous interviews and amazingly evocative film from three decades ago	4
53473	2651	a fresh view	4
89838	4675	at this beautifully drawn movie	4
57051	2873	Pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance	4
144951	7871	quite possibly the sturdiest example yet	4
51615	2544	an intricate , intimate and intelligent journey	4
132513	7146	ravishing costumes , eye-filling , wide-screen production design and	4
28165	1294	genuine dramatic impact	4
152543	8324	Devos and Cassel have tremendous chemistry	4
145216	7891	is often very funny	4
106536	5625	the best script that Besson has written in years	4
102564	5398	a good film in `` Trouble Every Day	4
33563	1574	fresh by an intelligent screenplay and gripping performances	4
118069	6307	splendid actors	4
89000	4625	Its engaging simplicity is driven by appealing leads .	4
121067	6484	, see Scratch for the music , see Scratch for a lesson in scratching , but , most of all , see it for the passion .	4
84649	4380	hugely rewarding	4
118722	6345	makes the heart soar	4
116044	6185	increasingly important film industry	4
67639	3435	think most of the people who loved the 1989 Paradiso will prefer this new version	4
145229	7892	Armed with a game supporting cast ,	4
127710	6869	My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss .	4
43110	2082	builds gradually until you feel fully embraced by this gentle comedy	4
33280	1559	A sun-drenched masterpiece , part parlor game	4
88583	4603	Grant , who has n't lost a bit of the dry humor that first made audiences on both sides of the Atlantic love him	4
133489	7202	accomplished actress	4
63515	3214	the finest films of the year	4
67330	3416	scores a direct hit .	4
46817	2279	has made a film that is an undeniably worthy and devastating experience .	4
142983	7761	dark humor , gorgeous exterior photography ,	4
114673	6102	comes from the brave , uninhibited performances by its lead actors .	4
151727	8279	Shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic .	4
87418	4534	exceedingly pleasant	4
70996	3620	The ensemble cast turns in a collectively stellar performance ,	4
79979	4120	a good performance	4
146897	7993	highly watchable	4
24829	1133	funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality	4
24708	1126	vivid performances	4
83970	4339	A gently funny , sweetly adventurous film that makes you feel genuinely good ,	4
6832	274	good-natured and	4
77336	3978	It 's packed with adventure and a worthwhile environmental message , so it 's great for the kids .	4
30501	1417	The tasteful little revision works	4
151391	8254	enjoyed it just as much !	4
137219	7422	is brilliant	4
113280	6018	One of the most exciting action films to come out of China in recent years	4
6711	269	confident filmmaking and a pair of fascinating performances	4
119389	6385	, Eileen Walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm .	4
124310	6676	visually engrossing	4
104552	5520	Cold , nervy and memorable	4
64974	3288	of the best ensemble casts of the year	4
8318	345	certainly raises the film above anything Sandler 's been attached to before .	4
29561	1370	The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	4
72962	3726	is blazingly alive and admirable on many levels	4
72550	3707	for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable	4
53953	2679	an intriguing story of maternal instincts and misguided acts of affection	4
144669	7852	affords to watch Jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad	4
43861	2125	an excellent companion piece	4
129561	6966	performances of exceptional honesty	4
86503	4480	While Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role	4
88797	4612	the journey is such a mesmerizing one	4
155130	8490	genuine excitement	4
64428	3262	The one-liners are snappy , the situations volatile and the comic opportunities richly rewarded .	4
95233	4969	tends to remind one of a really solid Woody Allen film , with its excellent use of New York locales and sharp writing	4
140499	7624	that has bucked the odds to emerge as an exquisite motion picture in its own right	4
44693	2167	is terrific as Rachel	4
92638	4826	a distinct rarity , and an event	4
101839	5361	Remarkable for its excellent storytelling , its economical , compressed characterisations and for its profound humanity , it 's an adventure story and history lesson all in one .	4
26885	1234	that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen	4
24003	1089	exceptional thriller	4
14822	637	Madonna is one helluva singer .	4
116039	6185	hallmark film	4
70584	3598	Knows how to make our imagination wonder .	4
89245	4639	The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life	4
121469	6507	, directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .	4
52863	2620	some very good acting ,	4
48648	2375	for a riveting movie experience	4
148414	8075	his outstanding performance as Bond in Die	4
141663	7685	to be both hugely entertaining and uplifting .	4
89744	4670	thoroughly involving	4
52528	2600	very , very good	4
45466	2210	It 's never dull and always looks good .	4
133567	7206	A photographic marvel of sorts , and it	4
50697	2493	delivers a magnetic performance	4
38845	1854	That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .	4
150893	8225	the actors ' perfect comic timing	4
140204	7608	one of the all-time great apocalypse movies	4
100737	5291	witty dialogue and inventive moments	4
64250	3252	smart , solid , kinetically-charged spy flick worthy	4
59353	2993	I 'm giving it a strong thumbs up	4
113791	6048	Vibrantly colored and beautifully designed	4
104408	5509	The film offers an intriguing what-if premise .	4
42781	2065	Beautiful ,	4
129760	6984	a great hook , some clever bits and	4
58804	2965	terrific special effects and	4
33974	1596	worked wonders	4
35834	1691	Offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a Hollywood film	4
120723	6458	's a great performance and a reminder of Dickens ' grandeur	4
4684	179	Beautifully crafted , engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing .	4
59876	3021	A delightful entree in the tradition	4
20513	916	Griffiths ' warm and winning central performance	4
112024	5946	Full of detail about the man and his country , and is well worth seeing	4
67893	3447	A movie that will thrill you , touch you and make you	4
107755	5694	hugely enjoyable film	4
148270	8069	, XXX is a blast of adrenalin , rated EEE for excitement .	4
89750	4670	surefire , beloved genres	4
57165	2879	new kind	4
37262	1769	are scenes of cinematic perfection that steal your heart away	4
76173	3908	Awesome work	4
130418	7026	shining with all the usual Spielberg flair , expertly	4
103520	5460	To call this one an eventual cult classic would be an understatement ,	4
75405	3867	Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .	4
150383	8193	Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne	4
66296	3363	has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .	4
111925	5941	is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience	4
55141	2749	Love Liza	4
64300	3255	this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half	4
112102	5951	the movie is funny , smart , visually inventive , and most of all , alive .	4
136432	7376	fine performances	4
66000	3348	silly , outrageous , ingenious	4
67678	3436	an undeniably fascinating and playful fellow	4
37166	1762	the fine star performances	4
53054	2632	Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat	4
145933	7935	funniest and most likeable movie	4
112659	5982	the stuff of high romance , brought off with considerable wit	4
131159	7069	Oscar caliber cast	4
103103	5436	a wild-and-woolly , wall-to-wall good time	4
2846	109	triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
33559	1574	is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .	4
138390	7491	very real and amusing	4
4500	170	gets the tone just right	4
7658	310	... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .	4
58314	2940	There 's none of the happily-ever - after spangle of Monsoon Wedding in Late Marriage -- and that 's part of what makes Dover Kosashvili 's outstanding feature debut so potent	4
26596	1219	made at least one damn fine horror movie	4
88692	4608	this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel .	4
63747	3227	enjoys quirky , fun , popcorn movies with a touch of silliness and a little	4
11571	498	nearly glows with enthusiasm , sensuality and a conniving wit .	4
33368	1563	is highly pleasurable	4
114672	6102	Much of it comes from the brave , uninhibited performances by its lead actors .	4
45951	2235	would n't turn down a big bowl of that	4
103659	5467	overall it 's an entertaining and informative documentary .	4
128268	6901	love a Disney pic with as little cleavage as this one has , and a heroine as feisty and principled as Jane	4
13990	603	Writer and director Otar Iosseliani 's pleasant tale about a factory worker who escapes for a holiday in Venice reveals how we all need a playful respite from the grind to refresh our souls .	4
116740	6225	is a director to watch	4
46780	2278	A pretty funny movie , with most of the humor	4
131150	7068	that works effortlessly at delivering genuine , acerbic laughs	4
16954	735	the best sports movie I 've ever seen	4
55636	2780	A tremendous piece of work	4
118063	6307	A chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody .	4
116617	6219	the most triumphant performances	4
14434	622	be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love	4
84228	4353	daring and original	4
60586	3058	remarkable and memorable	4
137514	7439	heartfelt and hilarious	4
141257	7662	It may also be the best sex comedy about environmental pollution ever made .	4
5192	206	the well-wrought story	4
24454	1113	The evocative imagery and gentle , lapping rhythms of this film are infectious --	4
96858	5062	is masterly	4
120475	6441	career-best	4
132559	7148	Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing	4
146111	7945	One of the finest , most humane and important Holocaust movies ever made .	4
20752	926	Gorgeous to look at	4
30323	1408	Venice Beach that was a deserved co-winner of the Audience Award for documentaries at the Sundance Film Festival	4
95546	4989	's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing .	4
40050	1918	such high-profile talent	4
73968	3782	Mandy Moore leaves a positive impression	4
118205	6313	creative , energetic and original	4
111013	5882	A gem of a movie	4
107777	5697	A smart , compelling drama .	4
155571	8515	It 's the kind of movie that , aside from Robert Altman , Spike Lee , the Coen Brothers and a few others , our moviemakers do n't make often enough .	4
140879	7641	A vivid , sometimes surreal	4
7664	310	so intimate and sensual and funny	4
96865	5063	, Spirited Away is a triumph of imagination	4
79504	4094	It 's coherent , well shot , and tartly acted	4
101396	5332	A brutal and funny work .	4
107877	5706	Brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .	4
90969	4732	's a funny little movie with clever dialogue and likeable characters	4
58018	2924	enriched by an imaginatively mixed cast of antic spirits	4
13704	590	a rollicking adventure for you and all your mateys , regardless of their ages	4
43581	2110	, French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition	4
138230	7481	brings us another masterpiece	4
132566	7148	perfect movie	4
32629	1529	nonstop hoot	4
106142	5605	made the original New Testament stories so compelling for 20 centuries	4
37345	1772	are incredibly captivating and insanely funny	4
183	6	a sincere performance	4
126316	6790	amusing , tender and heart-wrenching	4
63511	3214	is undoubtedly one of the finest films of the year	4
55516	2771	is hilariously , gloriously alive , and quite often hotter than Georgia asphalt	4
153175	8365	Sex With Strangers is fascinating ...	4
123964	6655	you get to see the one of the world 's best actors , Daniel Auteuil ,	4
16756	723	really funny movie	4
81594	4208	is a satisfying well-made romantic comedy that 's both charming and well acted	4
103877	5477	a great monster movie	4
15905	683	The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate	4
44142	2140	A return to pure Disney magic and is enjoyable family fare .	4
181	6	in a sincere performance	4
132151	7124	the heart-pounding suspense of a stylish psychological thriller	4
123057	6604	Remarkable for its intelligence and intensity .	4
54608	2717	Fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal .	4
151971	8293	a remarkably cohesive whole	4
58925	2972	Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances	4
144269	7831	gripping drama .	4
145870	7931	Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .	4
87879	4563	it one of the year 's most enjoyable releases	4
104203	5496	everything is delivered with such conviction that it 's hard not to be carried away	4
115112	6131	meaningful cinema	4
106811	5641	But in terms of its style , the movie is in a class by itself	4
139065	7538	Oscar-worthy performance	4
50448	2481	to find that real natural , even-flowing tone that few movies are able to accomplish	4
122153	6546	suspenseful and ultimately unpredictable	4
59500	3000	make for some robust and scary entertainment .	4
147823	8043	This is a fascinating film because there is no clear-cut hero and no all-out villain .	4
31691	1485	will touch the heart of anyone old enough to have earned a 50-year friendship	4
7300	298	is simply no doubt that this film asks the right questions at the right time in the history of our country	4
106950	5648	demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world	4
58929	2972	has a well-deserved reputation as one of the cinema world 's great visual stylists	4
42079	2026	An odd drama set in the world of lingerie models and bar dancers in the Midwest that held my interest precisely because it did n't try to .	4
148763	8093	A modestly made but profoundly moving documentary	4
6714	269	confident	4
111399	5908	'll still be glued to the screen	4
121515	6509	one of the summer 's most pleasurable movies	4
125631	6750	A sexy , surprising romance ...	4
25565	1168	I laughed so much that I did n't mind	4
151111	8237	wind up remembering with a degree of affection rather than revulsion	4
107323	5671	very effective	4
123952	6655	the pantheon of the best of the swashbucklers	4
47136	2298	The leaping story line , shaped by director Peter Kosminsky into sharp slivers and cutting impressions	4
66859	3392	A sobering and powerful documentary about the most severe kind of personal loss	4
89666	4666	One of the best movies of the year .	4
133522	7204	clever script	4
4154	156	the kind of lush , all-enveloping movie experience	4
84655	4380	enlightening , insightful and entertaining	4
14783	636	popcorn movie fun	4
60289	3044	genuine depth	4
84332	4358	Colorful , energetic and sweetly whimsical ...	4
58716	2960	refreshingly smart and newfangled	4
70055	3566	that burn themselves upon the viewer 's memory	4
46361	2254	be an enjoyable choice for younger kids	4
143622	7795	best dramatic performance to date	4
138431	7496	exciting moviemaking	4
110798	5869	the energetic and always surprising performance	4
148088	8060	Me Without You has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like Divine Secrets of the Ya-Ya Sisterhood .	4
32257	1513	Deep intelligence and a warm , enveloping affection breathe out of every frame .	4
76964	3958	, Harvard Man is something rare and riveting : a wild ride that relies on more than special effects .	4
47277	2304	breathtakingly assured and stylish work	4
98548	5165	who can rise to fans ' lofty expectations	4
115416	6149	greatest natural sportsmen	4
149961	8167	accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb	4
59400	2996	is a poem to the enduring strengths of women	4
27475	1262	unpretentious , charming , quirky , original	4
70466	3594	tremendous promise	4
118716	6345	so unabashedly hopeful that it actually makes the heart soar	4
88849	4616	The film does a solid job of slowly , steadily building up to the climactic burst of violence .	4
87655	4551	sets out to entertain and ends up delivering in good measure	4
38506	1835	Intriguing and stylish	4
137271	7426	a classic theater piece	4
21193	949	I was amused and entertained by the unfolding of Bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise .	4
140338	7616	Wen 's messages are profound and thoughtfully delivered	4
104319	5504	Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here	4
37351	1772	in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor	4
35975	1698	this film should not be missed .	4
62767	3175	Beautifully shot , delicately	4
146838	7988	to be significantly different -LRB- and better -RRB- than most films with this theme	4
133126	7179	winning performances and some effecting moments	4
82875	4279	it provides a reasonably attractive holiday contraption , one that families looking for a clean , kid-friendly outing should investigate	4
15155	652	All three actresses are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents .	4
62206	3144	love it , too	4
18677	819	van der Groen , described as ` Belgium 's national treasure , ' is especially terrific as Pauline	4
83320	4302	a fascinating subject matter	4
50156	2464	delivered a solidly entertaining and moving family drama	4
23893	1085	is a rare treat that shows the promise of digital filmmaking .	4
86274	4467	whose charms are immediately apparent	4
139467	7566	little doubt that Kidman has become one of our best actors	4
53214	2641	vivid , spicy footnote	4
113004	6000	is , truly and thankfully , a one-of-a-kind work .	4
59428	2998	makes the film special	4
115668	6164	in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity	4
24482	1114	Not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .	4
97931	5128	is extremely funny , the first part making up for any flaws that come later	4
54900	2734	historically significant ,	4
